pet_abuse
0.016348774
0.017346054
0.02345679
0.013258897
0.051167964
0.04866562
0.012237762
0.023731588
0.007142857
0.024455313
0.014308426
0.024154589
0.013934426
0.028673835
0.008138904
0.010192525
0.015873016
0.009277031
0.015659955
0.01659751
0.009628611
0.035475793
0.012340918
0.004842615
0.00795756
0.016129032
0.009174312
0.023849372
0.009923664
0.027322404
0.017273576
0.023562677
0.010973937
0.021325916
0.004694836
0.021686747
0.018564356
0.018410042
0.01336675
0.014056225
0.009476534
0.010817308
0.02037037
0.015306122
0.018592297
0.072289157
0.013422819
0.0087241
0.014693878
0.043956044
0.003802281
0.024122807
0.005145798
0.014778325
0.009340944
0.008483563
0.012653779
0.016380655
0.007561437
0.012758469
0.022123894
0.012645914
0.012929113
0.005769231
0.05483871
0.008561171
0.041162228
0.014292636
0.019661017
0.012863913
0.02388535
0.016913319
0.033783784
0.02356722
0.008130081
0.027472527
0.029022082
0.030070377
0.022709475
0.023483366
0.0041841
0.009345794
0.00530504
0.005263158
0.009259259
0
0
0.009237875
0
0.018063221
0.013322231
0.005988024
0.013061224
0.01510574
0.008163265
0.012594458
0.014510278
0.014869888
0.012630015
0.011418269
0.013959134
0.011046134
0.012096774
0.007598784
0.020358701
0.007797271
0.022893327
0.010115607
0.016021362
0.018208303
0.007843137
0.018111255
0.018276762
0.008633094
0.008547009
0.014112903
0.0288
0.009345794
0.010752688
0.008230453
0.009920635
0.010928962
0.010909091
0.008097166
0.007672634
0.01754386
0.006648936
0.021505376
0.017994859
0.026461538
0.01179941
0.005813953
0.005791506
0.009433962
0.004012036
0.010848508
0.043589744
0.026369168
0.01607717
0.01843318
0.011928429
0.006329114
0.017817372
0.01618123
0.030023095
0.013799448
0.018229167
0.016806723
0.008610086
0.025
0
0.03
0.016474465
0.024570025
0.017155111
0.019736842
0.016129032
0.016018307
0.020989505
0.011787819
0.019543974
0.009146341
0.052631579
0.015873016
0.010232558
0.016207455
0
0.02734375
0.011841568
0.010638298
0.012345679
0.009982175
0.00877193
0.021052632
0.014176663
0.009983361
0.006369427
0.00952381
0.022284123
0.017514595
0.019900498
0.021917808
0.015049299
0.012386457
0.007201061
0.011667993
0.026682135
0.017182131
0.010638298
0.013524264
0.015850144
0.008438819
0.010471204
0.016010674
0.005770816
0.005980861
0.01301667
0.039473684
0.033613445
0.025089606
0.018331806
0.009433962
0.009052925
0.008389262
0.005138746
0.013986014
0.006987578
0.018772563
0.010309278
0.011091234
0.018270402
0.01453958
0.013015184
0.016871166
0.004694836
0.014227642
0.006572295
0.012258369
0.008789063
0.010538642
0.008984105
0.030553262
0.011479592
0.027443106
0.014424951
0.012254902
0.005870841
0.018685121
0.008280255
0.009546539
0.01532567
0.024811219
0.013377926
0.026417526
0.01598579
0.007326007
0.011148272
0.01805675
0.023529412
0.013829787
0.051724138
0.010969977
0.004934211
0.054545455
0.01754386
0.039568345
0.075
0.005102041
0.01284585
0.01863354
0.026610644
0.030546624
0.00619195
0.020754717
0.007756949
0.007152146
0.007338225
0.02480916
0.025096525
0.025688073
0.025540275
0.022222222
0.012711864
0.012552301
0.012016021
0.005594406
0.056179775
0.033333333
0.0269179
0.018018018
0.013157895
0.004642526
0.008186398
0.013847676
0.025974026
0.01905972
0.005376344
0.021095485
0.053333333
0.010714286
0.010330579
0.016371078
0.010954617
0.028647568
0.021978022
0.021497405
0.005847953
0.005807201
0.008855586
0.037220844
0.008152174
0.01002004
0.011952191
0.007308161
0.012
0.043434343
0.002141328
0.008321775
0.014296464
0.003921569
0.020651675
0.010186757
0.045454545
0.012797075
0.012658228
0
0
0.018823529
0.010421601
0.016613419
0
0.006622517
0.00770077
0.011811024
0.01210121
0.010840108
0.017621145
0.010933558
0.030959752
0.029045643
0.012315271
0.012690355
0.022582922
0.011517077
0.013010053
0.011954993
0.008097166
0.020979021
0.020689655
0.011119632
0.048805815
0.019680851
0.012435991
0.006259781
0.010840108
0.0125
0.016216216
0.006932409
0.024911032
0.012605042
0.01953125
0.006097561
0.006147541
0.019646365
0.009746589
0.01171875
0.034408602
0.011566772
0.009803922
0.010701977
0.004294918
0
0
0
0.010948905
0.012326656
0.010204082
0.030172414
0.007103394
0
0.016778523
0.026041667
0.0078125
0.00952381
0.018672199
0.015355086
0
0.007851535
0.008153757
0.015488215
0.010695187
0.005405405
0.009605123
0.003333333
0.019151847
0.004739336
0.015858209
0.019607843
0.033076923
0.002941176
0.00297619
0.00877193
0.009868421
0.012847966
0.010771993
0.01417004
0.020949944
0.060948081
0.006746032
0.021239705
0.006934813
0.031319911
0.019274376
0.011200996
0.006410256
0.004608295
0.025252525
0.016699689
0.02351314
0.00877193
0.015021459
0.009904556
0.037037037
0.020766773
0.015748031
0.015503876
0.012376238
0.016260163
0.007951534
0.004484305
0.022878932
0.020573108
0.005736138
0.014945652
0.01759134
0.011078287
0.017699115
0.009925558
0.017322835
0.022743947
0.01055409
0.037671233
0.038043478
0.012345679
0.030549898
0.056737589
0.02739726
0.025485437
0
0.017241379
0.008992806
0.009003601
0.013312451
0.016751639
0.010416667
0.010204082
0.020803329
0.006269592
0.012568525
0.010454783
0.016751639
0.036912752
0.007092199
0.050228311
0.007092199
0.015655286
0.015655286
0.006756757
0.006944444
0.019118869
0.016717325
0.047038328
0.011709602
0.029411765
0.011914218
0.008547009
0.010875787
0.003952569
0.020942408
0.006429278
0.006842105
0.019073569
0.026849642
0.01302521
0.018987342
0.011013216
0.009868421
0
