death_penalty
0.0234375
0.011325028
0.009063444
0.01590106
0.01122807
0.014347202
0.012091898
0.008849558
0.009708738
0.010706638
0.025423729
0.004219409
0.0234375
0.005594406
0.005671078
0.016556291
0
0.00729927
0.006451613
0.017208413
0.020065329
0.020332717
0.010920437
0.001267427
0.004975124
0.006472492
0.01754386
0.028291621
0.010729614
0.004424779
0.011392405
0.017318436
0.00972973
0.005012531
0.011764706
0.01552795
0
0.012849584
0
0.003610108
0.009667025
0.008501594
0.008754864
0.010787487
0.009174312
0.013131313
0
0.016062414
0.021032505
0.013667426
0.015889831
0.005730659
0
0.010380623
0.035040431
0.003676471
0.022132797
0
0.021089631
0.004376368
0.007075472
0.009487666
0.012844037
0.024048096
0.015479876
0.006369427
0.010350318
0.006968641
0.012658228
0.008928571
0.010752688
0.004032258
0.006535948
0.010928962
0.005813953
0.036948749
0.00617284
0.030546624
0.009558824
0.016666667
0.01986755
0.006637168
0.005033557
0.023529412
0.018099548
0.002873563
0.045130641
0.047297297
0.012488849
0.011235955
0.018834866
0.003225806
0.016548463
0.00877193
0.006837607
0.014222658
0.019305019
0
0.015653775
0.001703578
0.009823183
0.018309859
0.014519056
0.006227758
0.01996008
0.007561437
0.01381509
0.010226443
0.006896552
0.017094017
0.009708738
0.013157895
0.034172662
0.034358047
0.024952015
0.034482759
0.026694045
0.015873016
0.013333333
0.009816754
0.013800425
0.013888889
0.008264463
0.018018018
0.015479876
0.00922722
0.010362694
0.006012024
0.001243781
0.011363636
0.005291005
0.005415162
0.028571429
0.006134969
0.020889127
0
0.038251366
0.010793651
0.016650343
0
0.003731343
0.007662835
0.01255887
0.001937984
0.016146394
0.008955224
0.01446281
0.025089606
0.014018692
0.014814815
0.01305483
0.01584343
0
0.010893246
0.004705882
0.019693654
0.00269179
0.011191888
0.009161704
0.005025126
0.00877193
0.006711409
0.015075377
0.016604178
0.021786492
0.017110266
0.017266187
0.025352113
0.006165228
0.014492754
0.016993464
0.010387812
0.033980583
0.014749263
0.019516729
0.009876543
0.011433597
0.027479092
0.017738359
0.013656114
0.018617021
0.014173228
0.018604651
0.014204545
0.01126408
0.01421092
0.007092199
0.005272408
0.03442029
0.013071895
0.002506266
0.015280136
0.00974026
0.014162077
0.01336675
0.020618557
0.02200489
0.008310249
0.028
0.028301887
0.016666667
0.008893281
0.017632242
0.003164557
0.016393443
0.011650485
0.002439024
0.003880983
0.009937888
0.006024096
0.005665722
0.01369863
0.014792899
0.02208589
0
0.003623188
0.015432099
0.009334889
0.018518519
0.02919708
0.005636979
0.011673152
0.031496063
0.005494505
0.013015184
0.00872093
0.009174312
0.009718173
0.008064516
0.015930485
0.008179959
0.018867925
0.017112299
0.018766756
0.032400589
0.027131783
0.034846885
0.010706638
0.018691589
0.031914894
0.011764706
0.011428571
0.025222552
0.012159533
0.002061856
0.014789534
0.016591252
0.008445946
0.013784461
0.02371134
0.008421053
0.025540275
0.017902813
0.011278195
0.014367816
0.019354839
0.00927357
0.014677104
0.017167382
0.002212389
0.013574661
0.021815009
0.021815009
0.001964637
0.005509642
0.003058104
0.01552795
0.003210273
0.014778325
0.010416667
0.014474512
0.018315018
0.013368984
0.017482517
0.025157233
0.053030303
0.021091811
0.019685039
0.018425461
0.014869888
0.010148322
0.018739353
0.039215686
0.015151515
0.015647226
0.022328549
0.012729844
0.003615329
0.010989011
0.019417476
0.019083969
0.010948905
0.010869565
0
0.00203252
0.006968641
0.012216405
0.008016032
0.002857143
0.011312217
0.003484321
0.003401361
0.01399177
0.008018328
0.017857143
0.001865672
0.00744186
0.011695906
0.003831418
0.007290401
0.01150748
0.004444444
0.00845666
0.00443459
0.008537887
0.019379845
0.005471956
0.012160898
0.015228426
0.015503876
0.00228833
0.013333333
0.005434783
0.033557047
0.032163743
0.009615385
0.016786571
0.006369427
0.015748031
0.024509804
0.024449878
0.009328358
0.010204082
0.005087209
0.015393073
0.008583691
0.010752688
0.016832918
0
0.01572327
0.011627907
0.02003757
0.006060606
0.005934718
0.010572687
0.013630731
0.004889976
0.011025358
0.014025245
0.03630363
0.022603978
0.004854369
0.018922853
0.014117647
0.015873016
0.00619195
0.007211538
0.015444015
0.012578616
0.010416667
0.002403846
0.005159959
0.009681881
0.007513661
0.017123288
0.028545537
0.023255814
0.014830508
0
0.007276507
0.00408998
0.002617801
0.008602151
0
0.012987013
0.01322314
0.022727273
0.014300306
0.019264448
0.010204082
0.017268446
0.019230769
0.035502959
0.007486631
0.012096774
0.026315789
0.035714286
0.004854369
0.021917808
0.027777778
0.005053696
0.017942967
0.011494253
0.011806375
0.017182131
0.003773585
0.003802281
0.010452962
0
0.038131554
0.001564945
0.007272727
0.029605263
0.008403361
0.010077519
0.018898932
0.022494888
0.011583012
0.002325581
0.007611798
0.015127389
0.050473186
0.01120797
0.013033175
0
0.015503876
0.008474576
0.007415254
0.008403361
0.002409639
0.002890173
0.006507592
0.011389522
0.015355086
0
0.009090909
0.007641921
0.018333333
0.020523708
0.001457726
0.027880279
0.007005254
0.005671078
0.01426025
0.021207178
0.014402004
0.006302521
0.015503876
0.003649635
0.054263566
0.018518519
0.045454545
0.018614271
0.014507772
0.010840108
0.012091898
0.013513514
0.00983258
0.003448276
0.004538578
0.012931034
0.018404908
0.006622517
0.008608321
0.008333333
0.011940299
0.00241838
0.009433962
0.006379585
0.00877193
0.009868421
0.007843137
0.007722008
0
0.010770505
0.010471204
0.010291595
0.006876228
0
0.024509804
0.033027523
0
0.006914434
0.013422819
0.002967359
0.004533092
0.003264418
0.012237762
0.009708738
0
0.010457516
0.041666667
0.041666667
0.009746589
0.012944984
0.015025042
0.008379888
0.011111111
0.017391304
0.01310616
0.002469136
0.006092917
0.005797101
0.01171875
0.01529052
0.003809524
0.016428571
0.021551724
0.002557545
0.005037783
0.048484848
0.006830601
0.006816633
0.009259259
0.020057307
0.0070609
0
0
0.013239376
0.011037528
0.01155624
0.010452962
0.015228426
0.011459129
0.018083183
0.012269939
0.014749263
0.009791535
0.017814727
0.00929432
0.001699235
0
0.004494382
0.002262443
0.012391574
0.012578616
0
0.011406844
0.005347594
0.015533981
0.030018762
0.009942005
0.021052632
0.049382716
0.016188374
0.031049251
0.007155635
0.018675722
0.006872852
0.006535948
0.004366812
0.013816926
0.017094017
0.008547009
0.003663004
0.007722008
0.004914005
0.0067659
0.001677852
0.017610662
0.009433962
0.007022472
0.010884354
0.01309329
0.019685039
0.016666667
0.007751938
0.014150943
0
0
0
0.009345794
0.003231018
0
0.00462963
0.027874564
0.012987013
0.011379801
0.004518072
0.005805515
0.005847953
0.003636364
0.011049724
0.051282051
0.019323671
0.009784736
0.016143498
0.0125
0.029268293
0.009708738
0.009815951
0
0.007122507
0.003944773
0.013013699
0.011627907
0.014403292
0.010805501
0
0.015923567
0.009784736
0.009765625
0.004048583
0.027868852
0.00754717
0.01369863
0.011947431
0.012130402
0.02283105
0.017621145
0.026706231
0.010695187
0.008988764
0.008547009
0.00882825
0.00882825
0.030864198
0.007092199
0.001597444
0.013245033
0.008947006
0.014137606
0
0.010044194
0
0.005571031
0.003610108
0.003496503
0.013442868
0.009174312
0.006646972
0.005050505
0.012684989
0.010638298
0.006849315
0
0.054054054
0.008957134
0.017311609
0.018193632
0.01
0.003676471
0.005982054
0
0.018396846
0.017467249
0.012658228
0.014755959
0.008064516
0.002538071
0.008264463
0.010130246
0.009222661
0.011077543
0.01171875
0.011235955
0.011976048
0.011958146
0.011396011
0
0.016474465
0.01309329
0.01980198
0.004901961
0.008196721
0.009960159
0.021164021
0.019387755
0.026086957
0.007054674
0.035294118
0.009695291
0.011494253
0.017467249
0.011325783
0
0.02
0.007256894
0.011111111
0
0
0.005061461
0.023690773
0.016007533
0.010706638
0.005385996
0.008359457
0
0.007836991
0.024248303
0.007153076
0.014556041
0
0.013392857
0.007782101
0.016194332
0.016750419
0.009084027
0.009056604
0.004136505
0.003327787
0
0.008
0.003690037
0.019444444
0.029003783
0.02265861
0.015904573
0.009803922
0.007142857
0.005434783
0.030888031
0.008888889
0.022012579
0.013681592
0.028459623
0.010196078
0.014075496
0.00228833
0.012612613
0.011538462
0.00974026
0.004032258
0.01758794
0.012269939
0.01261034
0.005928854
0.005010737
0.003508772
0.045248869
0.016960651
0.016789792
0.016789792
0.037735849
0.011787819
0.023041475
0.005927682
0.00795756
0.013447433
0.020618557
0.010279001
0.008387698
0
0.014864865
0.011049724
0.004457652
0.004431315
0.004219409
0.005847953
0.02
0.019230769
0.009090909
0.04008016
0.015524423
0.00304878
0.007380074
0.014861996
0.006024096
0.006012024
0.01303681
0.019093079
0.029325513
0.012797075
0.013377926
0.033613445
0.005008347
0.010169492
0.005319149
0.005892101
0.005856515
0.013559322
0
0.050646552
0.019047619
0.029126214
0.013539652
0.013934426
0.011764706
0.011787819
0.011764706
0.008802817
0.011741683
0.019169329
0.012605042
0.011600928
0.012486993
0.023346304
0.015270708
0.015
0.019736842
0.018595041
0.007754443
0.016016016
0.003262643
0.017819706
0.01682243
0.025233645
0.01659751
0.01980198
0.014644351
0.009234828
0.018382353
0.011342155
0.015438596
0.018617021
0.005128205
0.013805004
0.024963289
0.014792899
0.020887728
0.002004008
0.018893387
0.007868383
0.012345679
0.01322314
0.018108652
0.005591799
0.005602241
0.008097166
0.013513514
0
0.003076923
0.00751073
0.004862237
0
0.006278027
0.013234516
0.039408867
0.009270965
0.01369863
0.013463892
0.01706109
0.005839416
0.027534418
0.022421525
0
0.006038647
0.020833333
0.008746356
0.018458198
0.026627219
0.004436557
0.007462687
0.012359551
0.013033175
0.01103144
0.030050083
0.004612546
0.017857143
0.027777778
0.012759171
0.007745267
0.023346304
0.011086475
0.013084112
0.010460251
0.010799136
0.014637392
0.026099925
0.014367816
0.007062147
0.02351314
0.018425461
